                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     100                                      374                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.7258853723374586E+003                  1.6382831846850229E+002                  4.1016854421329690E+003                  2.8196687550510154E+002                  3.3299152455023446E+001                 -8.6825995974912580E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666529E-002                  2.5129237964844932E-003                  1.9999994007815254E+000                 -2.0237515854439048E-010                  1.3999995805470682E+000                  5.9595252646983739E-005                  5.5994023696618000E-001                  8.2387779574825716E-003                  2.4134055429763995E-003                  2.2407746119763337E-002                  5.0258460871786259E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999947708405656E+000                  3.3179884428596388E+001                  1.9999934150646963E+000                  3.3151512766207340E+001                  1.3604055918932103E+006                  1.0000184171337647E+004                  7.0930296234223440E+007                  5.4763630100530184E-018                  5.4763630100530168E-018                  0.0000000000000000E+000                  2.1909082676090371E-019                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.4465749435417206E+010                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20250226" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 1.9999994007815254E+000                  3.3299152455023446E+001                  2.8196687550510154E+002                  2.4804782618366935E+003                 -8.0245671658395423E+000                  3.6129623672529529E+000                  1.8956421002819797E+012                  2.0612178532611541E+001                  1.6686254477830985E+008                  1.6374960637568847E+000                  3.8681904095454844E-001                  1.2923360607115584E+000                  3.0403325735802625E-003                  8.5000496627254174E-001                  2.4797644541858563E+003                  7.1380765083739428E-001                  1.2501800658241868E-001                  1.2501800658241868E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3288892723005666E-002                  1.3859322240387519E-027                  1.3859322240387521E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5446460072541645E-029                  0.0000000000000000E+000                  3.9290212482664832E-001                  7.0000000000000007E-001                  2.9797635251138597E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274564E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116097356489071E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994007805253E+000                  3.3299152410213111E+001                  2.8196687550510131E+002                  2.4804803107518433E+003                 -8.0245668520384861E+000                  3.6129624121012043E+000                  1.8956421419329800E+012                  2.0612178099328759E+001                  1.6686253942971566E+008                  1.6374960868603650E+000                  3.8681905124852672E-001                  1.2923360603033445E+000                  3.0403325735826521E-003                  8.5000496627254174E-001                  2.4797665028061551E+003                  7.1380794568831185E-001                  1.2501806801567752E-001                  1.2501806801567752E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3288905601262111E-002                  1.3859332255434297E-027                  1.3859332255434299E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5446500139355996E-029                  0.0000000000000000E+000                  3.9290544430892593E-001                  7.0000000000000007E-001                  2.9797635251138594E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116096788835161E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994007787130E+000                  3.3299152328994289E+001                  2.8196687550510097E+002                  2.4804829515758406E+003                 -8.0245664475842648E+000                  3.6129624699056588E+000                  1.8956421956165605E+012                  2.0612177540876257E+001                  1.6686253253596807E+008                  1.6374961166381858E+000                  3.8681906451633896E-001                  1.2923360597772007E+000                  3.0403325735857360E-003                  8.5000496627254174E-001                  2.4797691432501219E+003                  7.1380832571883612E-001                  1.2501829071118048E-001                  1.2501829071118048E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3288922199911461E-002                  1.3859345163712310E-027                  1.3859345163712312E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5446551781009828E-029                  0.0000000000000000E+000                  3.9290982480813763E-001                  7.0000000000000007E-001                  2.9797635251138594E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116096057193584E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994007769006E+000                  3.3299152247775467E+001                  2.8196687550510063E+002                  2.4804869128118758E+003                 -8.0245658409039127E+000                  3.6129625566124015E+000                  1.8956422761419678E+012                  2.0612176703199431E+001                  1.6686252219533527E+008                  1.6374961613049850E+000                  3.8681908441807805E-001                  1.2923360589879829E+000                  3.0403325735903482E-003                  8.5000496627254174E-001                  2.4797731039161104E+003                  7.1380889576540218E-001                  1.2501851340677325E-001                  1.2501851340677325E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3288947097898306E-002                  1.3859364526120658E-027                  1.3859364526120658E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5446629243455875E-029                  0.0000000000000000E+000                  3.9291639553490498E-001                  7.0000000000000007E-001                  2.9797635251138594E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116094959733680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994007732753E+000                  3.3299152085338292E+001                  2.8196687550509984E+002                  2.4804959280389053E+003                 -8.0245644601874844E+000                  3.6129627539452631E+000                  1.8956424594070298E+012                  2.0612174796770919E+001                  1.6686249866144407E+008                  1.6374962629606293E+000                  3.8681912971177812E-001                  1.2923360571918254E+000                  3.0403325736008636E-003                  8.5000496627254174E-001                  2.4797821178457889E+003                  7.1381019311626226E-001                  1.2501895879823666E-001                  1.2501895879823666E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3289003762339872E-002                  1.3859408592252631E-027                  1.3859408592252633E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5446805537143586E-029                  0.0000000000000000E+000                  3.9293134950356323E-001                  7.0000000000000007E-001                  2.9797635251138601E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116092462077336E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994007645254E+000                  3.3299151693249399E+001                  2.8196687550509807E+002                  2.4805150512486648E+003                 -8.0245615314153529E+000                  3.6129631725315607E+000                  1.8956428481528030E+012                  2.0612170752872306E+001                  1.6686244874085075E+008                  1.6374964785948749E+000                  3.8681922578979339E-001                  1.2923360533817545E+000                  3.0403325736231548E-003                  8.5000496627254174E-001                  2.4798012383035748E+003                  7.1381294508990611E-001                  1.2502003388257577E-001                  1.2502003388257577E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3289123959927053E-002                  1.3859502065682006E-027                  1.3859502065682006E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5447179492715138E-029                  0.0000000000000000E+000                  3.9296306957992333E-001                  7.0000000000000007E-001                  2.9797635251138597E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116087164070112E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994007470256E+000                  3.3299150909077177E+001                  2.8196687550509449E+002                  2.4805551189300213E+003                 -8.0245553950295143E+000                  3.6129640495754884E+000                  1.8956436626748579E+012                  2.0612162280116785E+001                  1.6686234414444280E+008                  1.6374969304042455E+000                  3.8681942709801154E-001                  1.2923360453985817E+000                  3.0403325736698739E-003                  8.5000496627254174E-001                  2.4798413002188177E+003                  7.1381871120358109E-001                  1.2502218405759968E-001                  1.2502218405759968E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3289375803708725E-002                  1.3859697913972713E-027                  1.3859697913972713E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5447963015476405E-029                  0.0000000000000000E+000                  3.9302952866581675E-001                  7.0000000000000007E-001                  2.9797635251138597E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116076063709347E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994007095254E+000                  3.3299149228731949E+001                  2.8196687550508688E+002                  2.4806188629814028E+003                 -8.0245456328502360E+000                  3.6129654448938080E+000                  1.8956449585295093E+012                  2.0612148801242903E+001                  1.6686217773757976E+008                  1.6374976492083471E+000                  3.8681974736841906E-001                  1.2923360326975171E+000                  3.0403325737442095E-003                  8.5000496627254174E-001                  2.4799050350966013E+003                  7.1382788480136916E-001                  1.2502679160326419E-001                  1.2502679160326419E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3289776468214392E-002                  1.3860009488436276E-027                  1.3860009488436276E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5449209519508435E-029                  0.0000000000000000E+000                  3.9313525316513209E-001                  7.0000000000000007E-001                  2.9797635251138597E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116058404699533E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.9999994006595254E+000                  3.3299146988321660E+001                  2.8196687550507670E+002                  2.4807281385274632E+003                 -8.0245288983948075E+000                  3.6129678369143510E+000                  1.8956471800498718E+012                  2.0612125695994287E+001                  1.6686189246197814E+008                  1.6374988814767479E+000                  3.8682029641799498E-001                  1.2923360109229667E+000                  3.0403325738716526E-003                  8.5000496627254174E-001                  2.4800142949159158E+003                  7.1384361154757359E-001                  1.2503293505721388E-001                  1.2503293505721388E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3290463331205900E-002                  1.3860543609753393E-027                  1.3860543609753393E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5451346358220304E-029                  0.0000000000000000E+000                  3.9331647907659295E-001                  7.0000000000000007E-001                  2.9797635251138597E-005                  2.7997020236474879E-001                  4.1193902129486419E-003                  1.2067031330276047E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274575E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8116028133903761E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
